date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감,skin_tone
2024.11.24,5점만점에 2점,,,한달이상사용,[옵션] [이나피] 베어 그레이프,바르면 찝찝한 느낌 처음 몇번 쓸 때는 그래도 쓸만했는데 계속 쓰다보니까 틴트 똥 같은게 자꾸 나와서 못 쓸 정도예요,0,아주 만족해요,보통이에요,보통이에요,보통이에요,
2024.11.22,5점만점에 2점,,,한달이상사용,[옵션] 베어 피그,저는 온라인으로 사켰는데 롬앤 상세페이지랑 컬러 다르단 소리는 많이 들었지만 요정도로 다를줄은.. 그래셔 저는 동생줬어요!,0,보통이에요,보통이에요,보통이에요,보통이에요,
2024.11.18,5점만점에 2점,"지성, 봄웜톤, 모공, 블랙헤드",,,[옵션] [올리브영단독]06 필링 앵두,와 쥬쥬피그 사고 마음에 안들어서 이번엔 필링앵두사봤는데 이건 처음에 바를때는 예쁜데 시간 지나면 착색이 쿨핑크가 되고 다시 덧바를수록 너무 쿨한 핑크로 남아요 하아........향도 별로임,1,아주 만족해요,예상보다 짧아요,아주 만족해요,보통이에요,봄웜톤
2024.11.15,5점만점에 2점,"트러블성, 봄웜톤, 트러블",,,[옵션] [단품]03 베어 그레이프,리뉴얼후 걍 다른틴트가 됨 왜 바꾸ㅏㄴ거지 대체 색도 다르고 물틴트느낌,0,보통이에요,보통이에요,보통이에요,보통이에요,봄웜톤
2024.11.13,5점만점에 2점,"복합성, 쿨톤, 각질, 다크서클",,,[옵션] 05 쥬쥬브,"그닥..? 첫발색은 웜톤 느낌 나는데 착색이 완전 체리레드..?
애매해요 안쓸거같아용",0,보통이에요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,쿨톤
2024.11.13,5점만점에 2점,,,,[옵션] [단품]03 베어 그레이프,제형 디자인 색감도 나름 다 괜찮았는데 롬앤 특유의 시큼한 과일향이 너무 별로예요 ㅜ 맘에 다 드는데도 향때문에 못쓰는중,0,보통이에요,보통이에요,보통이에요,아주 촉촉해요,
2024.11.12,5점만점에 2점,"복합성, 겨울쿨톤, 각질, 다크서클",,,[옵션] 16 플럼 콕,"원래 플럼콕보다 더 어두워졌어요 ㅜ
겨쿨로써 플럼콕이 너무 잘어울려서 몇통이나 사놓고 쓸정도로 애정하는 템이었는데 ㅜ,,짜증나 하",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요,겨울쿨톤
2024.11.07,5점만점에 2점,,,,[옵션] 04 피그 피그,"쿨하고 뮤트합니다 착색은 보라기, 형광기 많이 나고요 공홈이랑 발색 많이 달라요 ㅎ",0,다소 아쉬워요,보통이에요,보통이에요,보통이에요,
2024.11.06,5점만점에 2점,"복합성, 여름쿨톤, 각질, 다크서클",,,[옵션] [단품] 20 쥬쥬 피그,내가 그레이프밤으로 잘못산줄?ㅋㅋ... 롬앤은 다른 브랜드 공홈발색샷에 말 얹을 시간에 본인들이 사진 사기치는것좀 줄이시길!!!!!,0,다소 아쉬워요,보통이에요,보통이에요,보통이에요,여름쿨톤
2024.10.22,5점만점에 2점,"민감성, 쿨톤, 트러블",,,[옵션] 베어 피그,"색상은 예뻤으나 시간이 갈 수록 입술이 조이면서 각질이 들뜨기 시작해요..
같은 롬앤 워터틴트는 괜찮았는데 쥬시래스팅은 한 번만 써도 며칠동안 입술이 뜯어져서 결국 디섯번정도 쓰다가 묵혀놓는 중입니다..!",0,보통이에요,보통이에요,다소 아쉬워요,보통이에요,쿨톤
2024.10.02,5점만점에 2점,,,,[옵션] [NEW]오드 그레이프,"쫀쫀한 수분감이 아니라 물렁한 수분감이라서 입술에 바르면 묽게 흩어집니다. 향도 그닥 좋은 향은 아닙니다. 매트하지도 않고, 그렇다고 글로시한 느낌도 많이 없어서, 구입할 때 색감을 제외한 나머지 측면에서는 메리트가 없는 것 같아요!",0,보통이에요,보통이에요,보통이에요,아주 촉촉해요,
2024.06.25,5점만점에 2점,"복합성, 쿨톤, 모공, 블랙헤드",,,[옵션] [NEW]멜로우 페어,걍 무난하게 바르기좋음 근데 이 라인이 입술에 다 자극이와요,0,보통이에요,보통이에요,보통이에요,보통이에요,쿨톤
2024.05.29,5점만점에 2점,"지성, 웜톤, 민감성, 트러블",,,[옵션] [올리브영단독]베어그레이프,"여쿨필수품이라고해서샀는데생각보다별루였어요ㅠㅠ
저한테는안어울린거같아요",0,다소 아쉬워요,보통이에요,보통이에요,보통이에요,웜톤
2024.04.23,5점만점에 2점,"복합성, 봄웜톤, 다크서클, 민감성",,한달이상사용,[옵션] [올리브영단독]포멜로 스킨,"촉촉한 제품이긴하나 겉도는 느낌이 있어요
색감도 너무 여리여리해서 바른티도 잘 안나서 손이 안가네요",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요,봄웜톤
2024.04.17,5점만점에 2점,"건성, 여름쿨톤, 탄력",,한달이상사용,[옵션] [올리브영단독]포멜로 스킨,"이거 쓰고 입술 화끈거려서 바로 당근했어요.
진짜 롬앤이랑 안맞아서 슬프네요.
항상 롬앤 립은 나랑 세드앤딩
추천립으로 자주 뜨면 머해..",0,아주 만족해요,보통이에요,보통이에요,아주 촉촉해요,여름쿨톤
2024.04.15,5점만점에 2점,"복합성, 여름쿨톤, 다크서클, 미백",,한달이상사용,[옵션] 베어 피그,ㅠㅠ 쿨톤 인생립이라 해서 산건데... 저한텐 아닌거로...ㅠㅠ 겨울베리페일이라 추천해줘서 산건데 립 진짜 색깔... 너무 별로에요. 거무죽죽하고 이걸 어디다 써야하나 고민중..,0,다소 아쉬워요,예상보다 짧아요,보통이에요,아주 촉촉해요,여름쿨톤
2024.03.01,5점만점에 2점,"복합성, 봄웜톤, 잡티, 주름",,,[옵션] 베어 베리 스무디,립으로써는 별로고 볼터치로 쓰고잇어요 하하 착색안됩니달,0,보통이에요,예상보다 짧아요,다소 아쉬워요,보통이에요,봄웜톤
2023.12.10,5점만점에 2점,"복합성, 봄웜톤, 각질, 다크서클",,,[옵션] 파파야 잼,"향은 진짜 너무너무 좋고 향기로운데 요플레 현상이 진짜
너무 심하게 올라왔어요ㅠ 사바사인게 제 친구는 인생템이라구 하더라고요 테스트 꼭 추천드립니다",1,보통이에요,예상보다 짧아요,다소 아쉬워요,보통이에요,봄웜톤
2023.10.30,5점만점에 2점,"복합성, 웜톤",,한달이상사용,[옵션] [올리브영단독]누카다미아,"발림성, 촉촉함은 마음에 들었으나 색이 별루였어요 ㅜ 가을웜에 잘 어울림다고 추천받아서 샀지만 퍼스널컬러가 정답은 아니네요 ㅜ",0,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요,웜톤
2023.09.28,5점만점에 2점,"건성, 여름쿨톤, 미백",,,[옵션] [올리브영단독]베어그레이프,"롬앤 쥬시래스팅은 정말 색만 예뻐서 쓰는 제품이에요
제형감이나 착색, 지속력, 광택은 조금 리뉴얼할 필요가 있는ㅠㅠㅠ 베어그레이프 색이 예뻐서 쓰는거지
제형은 너무나도 아쉽습니다.....",0,아주 만족해요,예상보다 짧아요,보통이에요,보통이에요,여름쿨톤
2023.09.11,5점만점에 2점,"건성, 봄웜톤, 미백, 잡티",,한달이상사용,[옵션] 베어 애프리콧,"ㅠㅠ흠....
색상이 제 피부에 너무 안 맞네요....
손이 안가는 틴트...",0,보통이에요,보통이에요,보통이에요,보통이에요,봄웜톤
2023.09.02,5점만점에 2점,,,,[옵션] [올리브영단독]포멜로 스킨,발색이 거의 없어서 베이스립 먼저 발라주고 마지막에 글로스처럼 올려주는 역할로 쓰기 적당해요. 단독사용은..어려울것같네요.. 아무래도 글로시한 립제품이다보니 지속력은 떨어져요.. 공홈 발색샷처럼 차르르한 광이 날정도는 아닌듯. 요거트 냄새나는데 전 이게 제일 별로네요.. 좀 역하다고 해야할까.,0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요,
2023.08.27,5점만점에 2점,"복합성, 웜톤, 다크서클, 트러블",,한달이상사용,[옵션] (글로스기획)베어그레이프,인터넷에서는 쿨톤웜톤 상관없이 잘어울린대서 샀는데 저랑은 톤그로라 ㅠㅠ 사놓고 못쓰고있어요 아쉽습니다,0,다소 아쉬워요,예상보다 짧아요,보통이에요,아주 촉촉해요,웜톤
2023.06.29,5점만점에 2점,"건성, 겨울쿨톤, 다크서클, 미백",,,[옵션] [올리브영단독]베어그레이프,너무 끈적끈적하고 요플레 현상처럼 얇게 발라도 일어나요.. 저같이 오버립 하는 사람들한테는 비추구요 여름뮤트분들이 쌩얼립으로 바르기 좋습니다 참고로 전 겨쿨인데 생각없이 샀네요..,0,보통이에요,예상보다 짧아요,다소 아쉬워요,보통이에요,겨울쿨톤
2023.06.19,5점만점에 2점,"복합성, 웜톤, 다크서클, 트러블",,,[옵션] (글로스기획)베어그레이프,웜톤이어서 생각보다 베어그레이프 색상이 맞지 않는것같아요 쿨톤 분들이 바르시며 예쁠것같습니다,0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,매트해요,웜톤
2023.06.13,5점만점에 2점,,,한달이상사용,[옵션] [올리브영단독]포멜로 스킨,"컬러가 컬러인 만큼 발색을 기대하고 사진 마세요
정말 무난하게 쓰기 좋은 컬러고
입술색 아예 없으신 분들은 발라봤자라 생각",0,보통이에요,예상보다 짧아요,보통이에요,보통이에요,
2023.06.05,5점만점에 2점,,,,[옵션] 베어 애프리콧,"저만 그런가요...
몇개째 쓰고있는 롬앤 립 제품이지만 ㅜ 이번엔 완전 실패했어요.
색상이나 지속력 이런게 아니고. 바르고 나서 시간이 지나면 머라해야하지 입술에 각질처럼 심하게 올라오더라구요.
머라 표현은 못하겠지만 그뒤로 안쓰고있어요. 물티슈로 닦아내야 닦이는 각질이라고 해야하나.. 좀 별로였습니다ㅠ
다른 제품들은 안그랬는데 왜 이 제품만 그랬는진 모르겠지만. 그뒤로 화장대 한켠에 그냥 뒀어요...",0,보통이에요,보통이에요,다소 아쉬워요,보통이에요,
2023.05.10,5점만점에 2점,"건성, 미백, 민감성",,한달이상사용,[옵션] 베어 피그,"저는 쿨톤인데 베어그레이프가 왜 베스트색인지 잘 모르겤ㅅ어요 ㅠㅠ
쿨톤인데도 불구하고 안어울려요,,,
색이 너무 얇게 발색되는데 제 입술이 이상한건쥐ㅜㅜ",0,보통이에요,보통이에요,보통이에요,보통이에요,
2023.04.16,5점만점에 2점,"약건성, 겨울쿨톤, 다크서클, 미백",,,[옵션] (글로스기획)베어그레이프,입술색이 있는 편이라 그냥 시험삼아 발라봤다가 색이 안나와서 깜짝 놀랐네요.. 그래도 색 죽이고 다시 발라봐도 그렇구요.. 제가 잘 못 사용한걸 수도 있지만 발색면에서 다소 아쉬웠습니다...,0,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요,겨울쿨톤
2023.04.01,5점만점에 2점,,,한달이상사용,[옵션] [올리브영단독]베어그레이프,롬앤 틴트는 저렴한 가격이 가장 큰 장점인 거 같아요!! 이것저것 다양하게 살 수도 있고요!!,0,보통이에요,보통이에요,보통이에요,보통이에요,
2023.03.22,5점만점에 2점,"복합성, 겨울쿨톤, 모공, 민감성",,,[옵션] [어워즈기획]베어 그레이프,"예전에 쓰던게 좋았던 기억이 있어서 어워즈기획 구매했는데
질감이 좀다르고 엄청 건조해지네요,,",0,보통이에요,예상보다 짧아요,다소 아쉬워요,보통이에요,겨울쿨톤
2023.01.20,5점만점에 2점,,,,[옵션] [올리브영단독]누카다미아,"바를땐 촉촉함
근데 가면 갈수록 쪼그라지는 느낌임 입술이
색은 ..첨 발랐을때보다 색이 더 올라와서
내 얼굴에 베스트는 아님",0,아주 만족해요,예상보다 짧아요,아주 만족해요,보통이에요,
2022.12.07,5점만점에 2점,쿨톤,,,[옵션] 파파야 잼,저한테는 지속력도 별로 안좋았고 생각보다 빨리 광택이 없어져서 실망했어요 ㅜㅜㅜㅜ,0,보통이에요,보통이에요,보통이에요,보통이에요,쿨톤
2022.10.31,5점만점에 2점,,,한달이상사용,[옵션] 베어 피그,촉촉해서 잘 지워지는건 어쩔수없고 그냥 무난한거 같네욬ㅋ,0,보통이에요,예상보다 짧아요,보통이에요,아주 촉촉해요,
2022.10.18,5점만점에 2점,"복합성, 쿨톤, 모공, 잡티",,한달이상사용,[옵션] [올리브영단독]누카다미아,"향도 좋고 색상도 이쁜데 시간 지나면 착색 색상이 기승전 핑크.. 그냥 저렴하게 쓰기좋지 좋은건 아닙니다
워낙 좋은 제품들이많아서 재구매 의사는 없음!",0,보통이에요,보통이에요,보통이에요,보통이에요,쿨톤
2022.09.24,5점만점에 2점,"복합성, 웜톤, 민감성, 잡티",,,[옵션] 파파야 잼,웜톤이 사용하기에는 핑크빛이 돌아요ㅠ 다른사람에게 선물했어요,0,보통이에요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,웜톤
2022.09.05,5점만점에 2점,,,한달이상사용,[옵션] 파파야 잼,처음 사 본 제품이고 롬앤 브랜드가 유튜버 개코씨가 함께 런칭한 브랜드라서 믿고 구매했었는데 저하고는 안맞는 것 같습니다. 향도 별로고 지속력도 생각보다 오래가지 않더라구요. 마스크에도 잘 묻구요. 끈적임도 있어서 사놓고서 잘 손이 안가서 고민입니다.,0,보통이에요,예상보다 짧아요,보통이에요,보통이에요,
2022.08.21,5점만점에 2점,,,,[옵션] [올리브영단독]베어그레이프,"유명하다고해서 구매했는데 이상하게 이 제품만 바르면 입에 수포가 올라와요...
피부가 예민한편이긴한데 색이라도 예쁘거나 퀄리티가 좋으면 감수하고서라도 바르는데
색은 처음엔 예쁘고 시간지나면 얼룩덜룩느낌이고, 너무 찐득거리는 느낌이라 불편해요
그래서 그냥 안쓰고 냅두는중",0,보통이에요,예상보다 짧아요,보통이에요,보통이에요,
2022.07.04,5점만점에 2점,,,,[옵션] 베어 피그,처음 발랐을땐 적당히 차분한 로즈핑크라 맘에 쏙 들었는데..시간지나니까 엄청 탁해져서 보라입술 됩니다 ㅋㅋㅋ그리고 지속력 짧아서 수시로 발라줘야하는데 점점 더 진한 보라색되고 안색이 아파보여요ㅠㅠ,0,아주 만족해요,예상보다 짧아요,아주 만족해요,아주 촉촉해요,
2022.03.07,5점만점에 2점,,,한달사용리뷰,[옵션] 피그피그,"하... 피그피그 색상 인기 쿨톤 색상이라고 해서 공홈 사진보고 삿더니 똥망햇어요.. 이 제품은 정말정말 어둡고 소화하기 어려운 색감이라 저한테 정말정말 어울리지않앗어요 이 제품 소화해내는 사람들 잘 없지 싶어요;; 그리고 공홈이랑 실제 발색이랑 색 차이가 너무 심한데 소비자 기만 당한 것 같아서 좀 그렇네요;;
그래도 이 틴트가 바를때 편안하게 쓱쓱바르기 쉽고 뭉치거나 요플레 현상이 생긴다거나 하지는 않으니까 색깔만 잘 맞으면 대부분의 사람들이 크게 만족할거라 생각합니다. 지속력 또한 시간이 지날수록 입술이 건조해지거나 하는 현상은 전혀 일어나지 않았구요!! 가격도 만원도 안하는 가격이여서 정말 좋은 것 같아요! 앞으로 쿨톤에게 어울리는 ""맑은 핑크로즈빛"" 색감 내주면 또 구매하러올게요! 너무 탁한 색깔이 대부분이라 조금 어려워요!",0,다소 아쉬워요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2021.10.02,5점만점에 2점,복합성,,한달사용리뷰,[옵션] [올리브영단독]필링 앵두,지속력은 그렇다치고 다른면들도 다ㄱㅊ았으나 제일중요한 색이 생각했던거랑 너무다름 안쓸듯,0,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요,
2021.09.24,5점만점에 2점,,,한달사용리뷰,[옵션] 체리 밤,"하 …. 쿨톤 베스트길래 테스트 해보고 샀어요

분명 처음에는 진짜 마음에 들었거든요 ??? 매트립만 쓰다가 처음으로 촉촉한 립 사봤어요

근데 원래 촉촉한 립들은 다 이런가요 ? 착색인지 뭔지 자국이 입술 안에 경계선 그으면서 거기만 묻어요 ㅠㅜ

대충 뭔 말인지 알겠죠 ?! 친구 말로는 요플레 현상인지 뭔지 촉촉립들은 다 그렇다던데 ㅜㅜㅜ
앞으로도 그냥 계속 매트립만 쓰려구요 ..
두 번 써보고 그냥 넣어놨습니다 ㅠㅜ
색은 정말 마음에 들어서 밝은 립 처음 도전해 본건데
조금 아쉽네요 ㅠㅜ 정말루 아쉬워요

지속력은 촉촉해서 그런지 별로예요 근데 착색은 오래가요 …

마스크랑 휴지에는 당연히 잘 묻어 나옵니다 !

촉촉해서 발림성은 좋아요 살짝 끈적한 거 같기도 하고 …?? 근데 뭐 촉촉한 립들이 다 그렇죠

촉촉한 립 좋아하시는 분들한텐 추천이요",0,다소 아쉬워요,보통이에요,다소 아쉬워요,아주 촉촉해요,
