date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감,skin_tone
2025.03.13,5점만점에 4점,,,,[옵션] [NEW 립펜슬6호기획] 19 베이비애플,색이랑 광은 진짜 이쁜데 제가 이상한건지 요 제품이 유독 요플레가 생겨요ㅠㅠ신경써서 발라줘야함,0,아주 만족해요,보통이에요,보통이에요,보통이에요,
2025.03.13,5점만점에 4점,,,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,"워낙 좋아하는 글램 틴트 새로운 버전 나왔다길래 샀는데
다른거 바르기 전에 베이스로 쓰기 딱이에요",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.12,5점만점에 4점,,,한달이상사용,[옵션] [NEW 립펜슬5호기획] 18 프레쉬애플,바닐라애플은 잘 쓰는데 이건 손이 잘 안 가네요. 다크닝있어요.,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.12,5점만점에 4점,,,,[옵션] [해리포터 기획] 22 호박주스코랄,"이 코랄도 아닌 진짜 주황색을 어떻게 하면 좋을까요
키링에 홀려서 일단 구매하긴 했는데 wow 명도를 많이 타는 인간 겨쿨이라 처박예정.... 해덕 코덕 오열중입니다",0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.12,5점만점에 4점,,,,[옵션] [해리포터 기획] 23 버티보트의솜사탕,"가볍진 않고 살짝 광이 두꺼웠어요,, 겨쿨이 쓸 컬러가 하나도 없어서 그저 눈물 줄줄 흘립니다
키링이 예뻐서... 괜찮아요... 아마도",0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.12,5점만점에 4점,,,,[옵션] [해리포터 기획] 22 호박주스코랄,"해리포터 콜라보라서 알게 된 후 구매했는데
담번에 또 구매할 것 같아요
적당히 촉촉하면서 너무 번들거리지 않아서 더 맘에 들어요
색상도 웜톤이면 대부분 다 잘 어울릴 것 같아요",0,아주 만족해요,보통이에요,아주 만족해요,보통이에요,
2025.03.12,5점만점에 4점,,,,[옵션] [해리포터 기획] 24 개구리초콜릿,착색 이 되게 진하게 나와서 한 번 바르고 베이스립 발라주면 너무 예쁘게 나와요 친구가 혈색 중에서 제일 좋게 나왔따고 그럼ㅋㅋ,0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.12,5점만점에 4점,,,,[옵션] [해리포터 기획] 24 개구리초콜릿,엄청 대란이엇던거치고 색이생각보다엄청예쁘진않음ㅎㅎㅋ,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.11,5점만점에 4점,,,한달이상사용,[옵션] 13 코숏진주코랄,색도 이쁘고 다 좋은데 ㅜㅜ 시간이 지나면 피그먼트가 점점 가루처럼 떼진달까요.. 제 입술 각질은 아니고 틴트 색소 가루가 나오는 느낌... 근데 이거 감안할 만큼 색이 예뻐서 걍 쓰는 중이에여,0,아주 만족해요,예상보다 짧아요,아주 만족해요,보통이에요,
2025.03.10,5점만점에 4점,,,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,"사은품에 눈이 가서 구매했는데
좋지도 나쁘지도 않은 제품
근데 손이 잘 안가요.
제품은 촉촉하고 바르기 편합니다.",0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.10,5점만점에 4점,,,,[옵션] [해리포터 기획] 24 개구리초콜릿,전 일단 만족함 근데 클리오 좀 일 못한다 기숙사 색으로 냈으면 진짜 품절대란났을듯,1,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.10,5점만점에 4점,,,한달이상사용,[옵션] [NEW 립펜슬6호기획] 19 베이비애플,화면상으로 색이 예뻐서 구입했는데 실제로 발라보니 딱 그렇다 할 느낌은 없어요.. ㅜㅜ,0,아주 만족해요,보통이에요,아주 만족해요,보통이에요,
2025.03.10,5점만점에 4점,,,한달이상사용,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,화면상으로 색이 예뻐서 구입했는데 실제로 발라보니 딱 그렇다 할 느낌은 없어요.. ㅜㅜ,0,아주 만족해요,보통이에요,아주 만족해요,보통이에요,
2025.03.09,5점만점에 4점,,,,[옵션] 09 베어피치,매장에서 색상 테스트해봤을 때는 색이 이뻐서 구매했어요. 촉촉하게 발리는건 맘에 드는데 입술에 바르니까 아예 다른 핑크빛이 돌아서 잘 안쓰게 돼요ㅜ,0,보통이에요,지속이 오래돼요,아주 만족해요,보통이에요,
2025.03.09,5점만점에 4점,,,한달이상사용,[옵션] 14 하트핑크다이아,"우선 아주 촉촉하구요
제가 원하던 색감이에요
그런데 지속력이 조금 아쉬워요",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.09,5점만점에 4점,,,한달이상사용,[옵션] 03 블러쉬드피치,걍 나쁘지않아요 근데 이 가격주고는 사지마삼 손안가요 ㅜ ㅎㅎ,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.09,5점만점에 4점,,,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,"색상은 예쁜데, 지속력과 발림성이 엄청 좋진 않네요. 양조절이 필요하고 입술에서 겉도는 것 처럼 느껴질 수 있어요!",0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.09,5점만점에 4점,,,,[옵션] [해리포터 기획] 24 개구리초콜릿,지속력이 엄청 좋은 편은 아니지만 글로우 립인 걸 고려하면 나쁘지않아요. 색상은 뮤트합니다. 입술 색을 정리하고 바르면 좋을 것 같아요!,0,보통이에요,지속이 오래돼요,아주 만족해요,보통이에요,
2025.03.09,5점만점에 4점,,,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,퍼컬 여쿨뮤트인데요 웜한 컬러 발라보고 싶어서 구매해봤어요 바닐라애플은 갈웜 색이라고 하던데 뮤트하고 웜한 색 이여서 이뻐요,0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.08,5점만점에 4점,,,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,저한테는 채도가 좀 부족하긴 하네요...색은 이쁘긴 이쁜데ㅜ 광은 좋아요,0,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.08,5점만점에 4점,,,,[옵션] [해리포터 기획] 24 개구리초콜릿,디자인이 레전드에요 진짜 보라색 너무 이쁘고 색상도 딱 웜톤색 넘 이뻐요 진자 꼭 사세요,0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.08,5점만점에 4점,,,한달이상사용,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,"평소에 써보지 않았던 색인데도 색이 너무 예뻐서 사버렸어욤
촉촉하고 좋아요",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.03.07,5점만점에 4점,"지성, 봄웜톤, 미백, 민감성",,한달이상사용,[옵션] [NEW 립펜슬2호기획] 17 클래식애플,레드립 갖고 싶어서 샀는데 봄웜한테는 좀 떠요…하지만 맑고 예뻐서 퍼컬만 잘 맞는다면 완전 좋을듯!,0,보통이에요,보통이에요,보통이에요,보통이에요, 봄웜톤
2025.03.04,5점만점에 4점,,,한달이상사용,[옵션] [NEW 립펜슬6호기획] 19 베이비애플,평소에 데일리모브 2통은 썼어서 기대하고 샀는데 생각보다는 색이 촌스러워요... ㅜㅠ,0,보통이에요,보통이에요,아주 만족해요,보통이에요,
2025.03.02,5점만점에 4점,,,,[옵션] [해리포터 기획] 21 설탕깃펜레드,"해리 포터 땜에 산 거도 있지만 색이 너무 이뻐서
홀린 듯이 샀네요ㅎㅎ
색도 이쁘지만 향이 원래 틴트는 냄새 잘 안나거나
인공적인 향기가 나는데 이건 딱 사과향기가 나서
바를때 기분이 너무 좋아요!! 자주 바를 거 같아요",0,아주 만족해요,보통이에요,보통이에요,보통이에요,
2025.02.28,5점만점에 4점,,,한달이상사용,[옵션] 15 그루밍피치오팔,그냥무난합니다색은ㄱㅊ음근데좀시간지나면어두워요으냥무난ㅌ메,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.02.27,5점만점에 4점,"트러블성, 봄웜톤, 각질, 모공",,한달이상사용,[옵션] 13 코숏진주코랄,제가 입술 색이 있는 편이라 그런지 엄청 붉은 레드 오렌지..?? 로 올라와서 아쉬워요 ^_ㅠ,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요, 봄웜톤
2025.02.20,5점만점에 4점,,,,[옵션] 11 멜로우피그,"색이 궁금해서 사봤는데 예쁘긴 해요 근데 한번 올리면 적당히 광택감 있고 이쁜데 두번 올리니 색이 갑자기 확 진해지더라구요 그래서 자주 사용하진 않고 가끔? 사용하는 편입니당,, 틴트 자체는 발림성 좋고 무난합니다!",0,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.02.17,5점만점에 4점,,,한달이상사용,[옵션] 01 빈티지애플,색이 안어울리는 느낌이라 아쉽지만 글로유 틴트 중에서 이게 제일 광이 예쁘게 올라오는 거 같아요,0,보통이에요,보통이에요,아주 만족해요,보통이에요,
2025.02.16,5점만점에 4점,,,,[옵션] 06 데일리모브,색 진짜 이뿐데 넘.넘무ㅜ 찐하게 올라가유 상세랑 다름 슬푸다,0,아주 만족해요,지속이 오래돼요,보통이에요,보통이에요,
2025.02.06,5점만점에 4점,,,한달이상사용,[옵션] 03 블러쉬드피치,양 잘 조절해서 쓰면 이쁘게 나와용 아쉬운점은 지속력이 약한 거 같아요,0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.02.06,5점만점에 4점,,,,[옵션] 06 데일리모브,믿고 바르는 클리오!!!! 일단 너무 착색이 잘 되요!! 지속력도 진짜 좋아요 제 인생 틴트랄까 진짜 색도 너무 예뻐서 이것만 쓰게 되요 나중에 다 쓰면 또 구매할려고요!!,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.02.02,5점만점에 4점,"복합성, 쿨톤, 각질, 모공",,,[옵션] [NEW 립펜슬3호기획] 20 바닐라애플,"쿨톤이지만 요샌 모카무스, 뉴트럴 느낌의 메이크업도 자주 하는터라
요 색상도 같이 사봤는데 약간 누디한듯 올라오는 발색이 매력적이네요
꿀광택이라 입술 탱글하게 예쁘보이구요
끈적임도 없고 입술이 불편해지지도 않아서 너무 만족크합니다",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요, 쿨톤
2024.12.04,5점만점에 4점,,,한달이상사용,[옵션] 09 베어피치,"색도 이쁘고 발림성도 진짜 즇거든요?? 글로즈라 어쩔수없이 묻어나오긴해요
진짜 아쉬운 점!!!! 요플레 현상이 심해요 이 부분만 괜찮으면 별점5점인데...색도 이뻐서 제 최애틴트였는데 요플레현상때문에 아쉬워용,,ㅜㅜ 그래도 색이 이뻐서 재구매생각은 있어욤",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,
2024.12.01,5점만점에 4점,,,,[옵션] 01 빈티지애플,"색 예쁘고 자속력도 오래가고 탱글보습한 느낌도 다른 촉촉립에 비해 더 유지되는 느낌이 있어요
근데 시간지나고 착색되고나서 약간 각질이 좀 생기는 느낌이라 별 하나는 뺐습니다
처음에 빈티지애플로 잘 채워서 발라주고 시간지나 책삭은 좀 남고 번들광은 사라지면 다른 글로즈사용해서 덧발라서 사용하는 편이에요
아 근데 진짜 색도 예쁘고 콜로랑 번들광 지속력도 다른 촉촉립에 비해 유지가 길어서 좋은데 착색되고 나서가 좀 아쉽네요 진짜 좋은데..",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2024.11.19,5점만점에 4점,"민감성, 봄웜톤, 민감성, 트러블",,,[옵션] [미니글로스 기획] 13 코숏진주코랄,"처음 나왔을때 엥 이런색을 ..? 싶었는데
라이트톤이신 분들에게 맞춤 틴트입니다.
단독으로 발라도 차분한데 베이스로 깔고 안에 오렌지코랄 틴트 덧발라주니 예뻤어요
그렇게 광이 엄청나진 않고,
입술 안에 하얗게 요플레 생기는게 단점이라면 단점이에요",1,아주 만족해요,보통이에요,보통이에요,보통이에요, 봄웜톤
2024.09.01,5점만점에 4점,"복합성, 봄웜톤, 모공, 민감성",,한달이상사용,[옵션] [미니글로스 기획] 14 하트핑크다이아,"[피부 타입] 수분 부족 지성 / 예민한 피부
[피부 톤] 22호 / 웜톤에 가까운 뉴트럴톤

✅ 제 입술에는 생기 있어 보이는 핑크 컬러로 발색됩니다.
✅ 촉촉하면서도 가벼운 제형.
✅ 입술 주름이나 각질 부각 없이 발립니다.
✅ 과하지 않은 광이 이뻐요.
✅ 촉촉립이라 지속력은 좀 떨어지지만 음식만 먹지 않으면 유지됩니다.",0,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요, 봄웜톤
2024.07.18,5점만점에 4점,"복합성, 여름쿨톤, 모공, 미백",,,[옵션] [미니글로스 기획] 15 그루밍피치오팔,정말 너무 이쁜 컬러는 맞는데 착색 컬러가 조금 딥해져서 처음에 바를 때 그 이쁜 코랄 컬러가 잘 안보여서 아쉬워요ㅠ 그래도 패키지도 이쁘고 같이 증정으로 나온 글로스가 이쁘다보니까 같이 쓰기엔 너무나도 좋았는데 착색이 딥해지니까 글로우함이 사라진 후에 착색이 눈에 들어오는데 그때의 그 딥함때문에 정말 아쉬워요,1,아주 만족해요,지속이 오래돼요,아주 만족해요,보통이에요, 여름쿨톤
2024.07.11,5점만점에 4점,,,,[옵션] 04 페일플럼,프레쉬체리 먼저 쓰다가 페일플럼도 베이스로 쓰려고 사봤는데 페일플럼만 유독 요플레 현상이 심해요! 컬러는 아주 맘에 들었지만 요플레 현상 때문에 몇시간 뒤면 입이 불편해질정도로 질척하게 돼서 다소 불편해 지금은 손이 잘 안갑니다..ㅎ,0,보통이에요,보통이에요,보통이에요,아주 촉촉해요,
2024.06.18,5점만점에 4점,"지성, 다크서클, 모공",,,[옵션] 11 멜로우피그,이거 그냥 제입술에서는 요즘 유행하는 토끼혀립..이 되는데 제가 이런게 ㅈㄴ 안 어울려서 좀 아쉬워요 뮤트한줄 알고 샀는데^ㅜ... 근데 이건 그냥 색이 저랑 안 맞는거지 같은 제품 다른 색은 잘 쓰고 있어서 질은 무난하다고 생각합니더 참고로 제 생얼입술색은 플럼색? 그런 색입니다.. 참고하시길,0,다소 아쉬워요,예상보다 짧아요,아주 만족해요,보통이에요,
2024.06.11,5점만점에 4점,"민감성, 여름쿨톤",,,[옵션] [미니글로스 기획] 14 하트핑크다이아,"생각보다 막 여리여리한 컬러감은 아닌데
그런 컬러감을 기대하고 산것은 아니라 완전 만족!!
한콧씩 쌓을수록 색감은 탁해지지 않고 점점 진해지구
광은 생각보다 조금 아쉬워요 ㅠㅠ
오히려 오리지널 라인이 곱창광내기 딱 조은듯??
쨌든 이 미니글로스도 너무 기엽고 틴트 자체도 색상
이쁜 핑크빛이라 만족하고 갑니다요~",0,아주 만족해요,보통이에요,아주 만족해요,보통이에요, 여름쿨톤
2024.06.07,5점만점에 4점,"약건성, 웜톤, 모공, 탄력",,,[옵션] 01 빈티지애플,젠틀시나몬 사려다가 착각해서 잘못 산 제품. 가을 뮤트인 내겐 채도가 높다. 발림성이나 느낌은 좋다. 멜팅립 답답하고 기름지고 미끌미끌해서 안좋아하는 사람으로서 이건 딱히 끈적하지도 미끌하지도 않고 쫀쫀한 꿀광느낌이라 마음에 든다. ㄹ앤의 쥬시래스팅이나 글래스팅어쩌구 보다 느낌이 쫀쫀 꿀광느낌이라 더 맘에 듦. 착색이 안되면 자주 발라야돼서 싫었는데 이건 굉장히 색이 오래간다 한번 바르면 다음날 아침까지 조금은 남아있음. 근데 광은 몇 십분 내로 사라지는데 색은 남아있어서 다시 바르면 색이 딥해지는 단점이 있다. 그래서 착색 싫어하는 사람들 마음을 좀 알게됨..ㅋㅋ 착색유무의 딜레마다 어렵네. 생각해보니 이것도 딥한데 젠틀시나몬 샀으면 그건 입술 어두워졌을 듯 생각한 것보다 라이트한 색을 골라야할듯.. 참고로 베어피치도 첫발색은 예뻤는데 착색 떄문인지 나중엔 딥해졌음. 발림성은 마음에 드는데 고민되네..ㅜ,2,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요, 웜톤
